titulo;autor;texto
POEMA - DURÃO — CARAMURU.;Luís Guimarães Junior;"Gemem as ondas mansamente; — a quilha
Do barco ondeia ao som da vaga clara;
Cai do farol a luz longínqua e rara,
E a lua cheia sobre as ondas brilha.
Do mar na ardente e luminosa trilha
Nem um batel por estas hora para:
Dorme a Baía, ao longe, — a altiva e cara
Joia dos deuses, de Colombo filha.
Tudo é silêncio e calma. O bardo, entanto,
Que tudo vê, e em tudo colhe o tema
Que amor produz no flácido quebranto,
Ouve pairar no ar sons dum poema...
Ai! é a voz, — a voz, rouca de pranto,
A triste voz de pálida Moema!

A Bordo."
POEMA - DUM POLO A OUTRO;Luís Guimarães Junior;"Vejo-te ao pé de mim, horas e horas,
Fito os olhos nos meus olhos: — vejo
Teu alvo rosto, e escuto o leve harpejo
De tuas breves frases sedutoras.
Ora me ris somente, ora demoras,
Toda coberta de sublime pejo,
E eu sinto, amiga, do teu casto beijo
Roçar-me a fronte as asas tentadoras.
À noite, enquanto as pardas mariposas
Voam-me em torno, — e as horas surdamente
Vibram profundas, longas e piedosas,
Vens visitar-me, tímida, inocente,
Coroada de lírios e de rosas...
E há quem diga que tu estás ausente!

Santiago do Chile — 1872."
POEMA - OS ALBATROZES;Luís Guimarães Junior;"Fervem as vagas, os trovões reboam
Nas roxas nuvens com fragor insano:
E nobres, calmos sobre o irado oceano
Os albatrozes em rebanhos voam.
Os raios silvam retalhando a espuma,
Uivam os ventos trágicos do norte;
E as grandes aves, sem temer a morte,
Pousam nas ondas, — sacudindo a pluma.
Vendo-os pensei na cruciante lida:
Vi dos heróis a legião errante,
De gesto calmo e de estatura erguida.
Em cuja fronte excelsa e gotejante
Das salivas do mundo degradante
O gênio voa, desprezando a vida.

Mar Pacífico — 1872."
POEMA - DIA DE FINADOS;Luís Guimarães Junior;"Por entre as largas filas silenciosas
Das sepulturas mal iluminadas,
Rugem as negras sedas odorosas,
Ao compasso de excêntricas risadas.
As grinaldas, de goivo entrelaçadas,
À frouxa luz das velas lacrimosas,
Rolam no pó dos túmulos, — lançadas
Da mesma sorte qual no palco as rosas.
Vão pela mão das nobres elegantes
As crianças risonhas, — cintilantes
De uma feroz e estúpida alegria:
Cruzam-se olhares de malícia, — enquanto


Os mortos sentem gotejar o pranto...
Que chora o orvalho quando expira o dia."
POEMA - OS ESCRAVOS;Luís Guimarães Junior;"Eu os lamento e amo: — do passado
Nas densas névoas vejo tristemente,
Como num sonho, — a multidão contente
Desses negros fiéis... Ah! desgraçado
De quem não teve outrora o desvelado
Escravo de seus pais, junto ao tremente
Berço em que o nato espírito inocente
Dorme feliz e dorme descansado.
Por isso, agora, ó velhos protetores,
Quando a vossa figura carcomida
Vem contemplar-me, em meio às minhas dores,
Eu me reporto à era estremecida
Dos amuos, das crenças e das flores...
E beijo os elos da passada vida."
POEMA - AMAR E SER AMADA;Luís Guimarães Junior;"Si Satanás pudiese amar
dejara de ser malo."
POEMA - SANTA TERESA.;Luís Guimarães Junior;"Aproximei-me, e ouvi o que diziam;
— “Sinto um cruel prazer, disse uma: quando
Vejo-o a meus pés — ridículo — chorando
Como um mendigo...!” E os lábios dela riam.
Da outra os meigos olhos se embebiam
No sol poente... A noite ia baixando...
E eu vi que duas lágrimas brilhando,
Por suas faces pálidas caíam.

Torna a primeira: — “Estúpida ventura A minha!

Odiar e ser amada! Choro
Por ver-me livre dessa criatura!


E tu?” — Em vão suplico, em vão o imploro:
— Sei que me odeia, e sou feliz! — “Loucura!”
— Sim! mil vezes feliz porque o adoro!"
POEMA - METAMORFOSE;Luís Guimarães Junior;"Meu coração repleto de esplendores
Como as grutas fantásticas do Oriente,
Será digno de ti. Por ti somente
Foi que eu junquei meu coração de flores.
Por ti despi-o das passadas cores,
Por ti sequei a lágrima pungente
Que gotejava como o orvalho ardente,
Silenciosa — sobre as minhas dores.
Entra. Percorre estes vergéis risonhos,
Calca a sorrir a terra emudecida
Onde palpita o mundo dos meus sonhos.
Fica porém atenta e prevenida:
Hás de ouvir, muitas vezes, os medonhos
E surdos ais de uma ilusão perdida."
POEMA - PAISAGEM;Luís Guimarães Junior;"O dia frouxo e lânguido declina
Da Ave Maria às doces badaladas;
Em surdo enxame as auras perfumadas
Sobem do vale e descem da colina.
A juriti saudosa o colo inclina
Gemendo entre as paineiras afastadas;
E além nas pardas serras elevadas
Vê-se da lua a curva purpurina.
O rebanho e os pastores recortando
Os meandros da mata lentamente,
Voltam do pasto num tranquilo bando;
Suspira o rio tépido e plangente,


E pelo rio as vozes afinando,
As lavadeiras cantam tristemente.

Petrópolis."
POEMA - VÊNUS DE MILO;Luís Guimarães Junior;"Vênus sem braços! Divinal grandeza!
Abençoada seja a mão calosa,
Que te arrancou à entranha criminosa
Da terra e deu-te a eterna Realeza!
Dir-se-ia, ó Deus! que a avara Natureza
Enterrando-a no seio misteriosa
Ocultava-a dos homens — invejosa
Desse prodígio enorme de beleza.
Não há flama no sol, flama tão bela
Como o raio daquele olhar gelado
Que aclara a Arte em meio da procela:
E o mundo inteiro prostra-se pasmado,
Roja-lhe aos pés marmóreos, — e vê nela
Um sorriso de Deus petrificado."
POEMA - MATA VIRGEM;Luís Guimarães Junior;"Eu perdi-me na mata imensa e tenebrosa...
O vento que a princípio era uma aragem pura,
Transformou-se de pronto, — e a brisa que murmura
Fez-se negro tufão de voz tempestuosa.
Treme o solo, e a floresta há pouco silenciosa,
Estorce-se a gemer numa cruel tortura;
O pássaro fugindo — em vão louco procura
Na convulsão da mata a companheira ansiosa.
Range o jequitibá: — os ninhos arrancados
Voam no turbilhão; — a cabiúna anseia,
Deslaçam-se os cipós dos troncos derrocados;
Muge o rouco trovão, toda a floresta arqueia,


E eu, à tremenda voz dos ecos espantados,
Tenho pena de mim como dum grão de areia."
POEMA - O BOM DOUTOR;Luís Guimarães Junior;"O bom doutor, o médico excelente
Diz ao tomar-lhe o pulso: — “Otimamente:
Vai tudo em mar de rosas”.
A mãe sorri e acerca-se do leito,
Ela sorri também, cruzando ao peito
As duas mãos formosas.
O velho sábio inclina a austera calva,
Espelho da ciência: “Ela está salva”
Repete junto à porta.

Mas de repente a mãe, correndo à cama,
Grita, recua, empalidece, chama...
A filha estava morta."
POEMA - O SOL NO MAR;Luís Guimarães Junior;"As grossas ondas quebram num gemido
Gemido da alma quando está saudosa:
Uma expira após outra vagarosa
Com um leve, um frouxo, um tímido ruído.
Nas rubras bordas do horizonte unido
Ao mar — à vaga elétrica e amargosa —
Vai-se cavando a tumba luminosa
Do Sol, do herói, do deus nunca vencido.
Rubins, opalas, lírios e violetas
Rolam do seio augusto e imaculado
Do rei do espaço e Guia dos poetas...
E, como César mórbido e cansado,
O Sol, colhendo as fulgurantes setas,
Dorme na régia púrpura embrulhado."
POEMA - A BORRALHEIRA;Luís Guimarães Junior;"Meigos pés pequeninos, delicados
Como um duplo lilás, — se os beija-flores
Vos descobrissem entre as outras flores,
Que seria de vós, pés adorados!
Como dois gêmeos silfos animados
Vi-vos ontem pairar entre os fulgores
Do baile, ariscos, brancos, tentadores...
Mas — ai de mim! — como os mais pés calçados.
“Calçados como os mais! que desacato!
Disse eu — Vou já talhar-lhes um sapato
Leve, ideal, fantástico, secreto...”
Ei-lo. Resta saber, anjo faceiro,
Se acertou na medida o sapateiro:
Mimosos pés, calçai este soneto."
POEMA - A RODOLFO BERNADELLI;Luís Guimarães Junior;"Escultor brasileiro
Quando arrancaste, ó lívido gigante,
Do frio bloco inerte e inanimado
Essa estátua que o mundo eletrizado
Compara às brônzeas criações do Dante;
Quando o velho profeta deslumbrante
Do teu gênio surgiu, ó Mestre ousado,
Imprimindo-lhe o punho desvairado,
“Fala!” bradaste extático e ofegante.
Há já três séculos que o imortal prodígio,
Obra de tuas mãos — resume a história
Dos teus triunfos e do teu prestígio;
O próprio tempo, Arcanjo da Vitória,
Não lhe deixa na pedra um só vestígio,
E ele não cessa de aclamar-te a glória."
POEMA - PAULO E VIRGÍNIA;Luís Guimarães Junior;"Fomos um dia alegres, estouvados,
Ao clarão matinal do sol nascente,
Colher as flores do vergel ridente
E as primeiras amoras dos cercados.
Risonhos, venturosos, namorados,
Cada qual mais feliz e mais contente,
Esquecemos a terra inteiramente:
Doidos de amor, de gozo embriagados.
Seus cabelos — enquanto ela corria,
Voavam, loiros como a luz, dispersos!
Eu a chamava e ela me fugia.
Por fim voltamos — em prazer imersos:
E das venturas todas desse dia...
Resta a saudade que inspirou meus versos."
POEMA - O FILHO;Luís Guimarães Junior;"A vida dele era uma gargalhada,
A vida dela, um pranto. Ela chorava
Sobre o rude trabalho que a matava,
Ele ria na tasca enfumaçada.
Jamais nos lábios dela a asa doirada
De um sorriso passou; — jamais na cava
E horrenda face dele resvalava
Sequer de um pranto a pérola nevada.
Mas Deus, que deu à entranha de Maria
O redentor dos homens, Deus lhe fez
Uma esmola: — Deus fê-los pais um dia:
E ambos, beijando ao filho os níveos pés,
Pela primeira vez ela sorria,
E ele chorou — pela primeira vez."
POEMA - A CARAVANA;Luís Guimarães Junior;"Da agreste lira aos matinais harpejos
Foi caminhando, ó bela soberana,


A esperançosa e infinda caravana
Das minhas ilusões e dos meus beijos;
Teus largos olhos, donde a luz emana,
Eram miragens de ideais desejos;
E os lábios teus — oásis benfazejos
Cujo fulgor atrai, promete e engana.
E, após jornadas cruas e penosas,
As ilusões famintas, sequiosas,
Do teu falsário coração já perto,
Sucumbiram, ó pérfida tirana,
Como no Saara a exausta caravana
Que pro cura uma fonte e acha o deserto.

1871."
POEMA - IDADE MÉDIA;Luís Guimarães Junior;"No seu terraço a pálida rainha
Aos clarões melancólicos do dia
Que transmontava — olhava os céus e ria
Seguindo o voo azul de uma andorinha.
E o rei lhe disse: — Por que ris sozinha?
Quero saber a causa da alegria
Que te ilumina a palidez sombria:
Em que pensas, ó triste escrava minha?
E sempre a rir como a orvalhada rosa
Quando desponta a aurora luminosa,
Responde ao rei a pálida rainha:
— Penso que um dia nos azuis espaços,
Livre afinal do mundo e dos teus braços,
Minha alma voará como a andorinha."
POEMA - A SANTINHA SOBRAL;Luís Guimarães Junior;"Dorme! No céu os anjinhos


Já dormem também agora,
E na terra os passarinhos
Dentro do musgo nos ninhos,
Enquanto não rompe a aurora.
Dorme! A turba imaculada
Dos sonhos que a infância cria,
Cerca-te a cama nevada
Por Maria abençoada,
Pois que te chamas Maria.
Dorme! É tarde: a Lua algente
No meio do céu caminha...
Dorme teu sono inocente,
Enquanto nós ternamente
Velamos por ti, Santinha."
POEMA - PARIS;Luís Guimarães Junior;Fluctuat nec mergitur
POEMA - DIVISA DA CIDADE DE PARIS;Luís Guimarães Junior;"Ei-la! A Cidade esplêndida e famosa,
A Princesa da Gália, — o triunfante
Empório do Universo! Avante! Avante,
Ó alma deslumbrada e curiosa:
Entra na multidão lesta e ruidosa,
Que inunda as ruas como um mar brilhante;
Mergulha as asas neste sol radiante:
Canta! respira! sonha! vive e goza!...
Paris! Paris! Nenhum poder na terra
Apagará as cores festejadas
Dessa bandeira que o futuro encerra:
Que importa a inveja e a ira congregadas!
Tu ressuscitas — a voar — da guerra
Como a fênix das cinzas calcinadas!..."
POEMA - A ALCOVA - PARTE I;Luís Guimarães Junior;"Através das cambraias rescendentes
E sobre o azul papel cheio de lírios,
Vê-se do Cristo os olhos inocentes
E a cabeça, crivada de martírios;
Murcham num jarro de ideal opala
As rosas do Japão e as margaridas;
Pairam no ambiente as auras adormidas
Que a asa dos silfos pela noite exala...
Sobre o róseo tapete ao pé do leito,
Vê-se uma fita; — além vê-se a botina,
Uma botina, cujo molde estreito
Diz que é do céu o pé dessa menina.
E o travesseiro, então? E os castos folhos
Desse lençol em que ela sonha e goza,
Quando do sono a garra carinhosa
Cerre a cortina dos seus negros olhos?
E é tal o encanto desse mago ambiente,
E tão profundo esse divino encanto,
Que a alma, ao senti-lo, — ao mesmo tempo sente
Ondas e ondas de sorriso e pranto.
E como os crentes que da falta isentos
Libam as auras de uma vida nova,
Quem atravessa a porta dessa alcova,
Santa morada de alvos pensamentos;
Quem vê do Cristo a face macilenta,
A cruz ebúrnea, os cravos sacrossantos,
Nos olhos baços os gelados prantos,
Na roxa boca a pérola sangrenta;
Pensa no dia do final Juízo,
De crenças rico, de delícias farto,
E não sabe se aquela alcova é um quarto,
Ou se esse quarto é já o Para"
POEMA - A ALCOVA - PARTE II;Luís Guimarães Junior;íso.
POEMA - ÓDIO;Luís Guimarães Junior;"Esta criança tímida e medrosa,


Obra prima do gozo e da ventura,
Esta criança cuja boca pura
Exala aromas como o cravo e a rosa;
Esta inocente e meiga criatura.
Esta menina loira e radiosa,
Eu a detesto e odeio! É tão formosa
Que me faz mal a sua formosura:
Pois vêm-me à ideia as noites delirantes
Em que nos braços de outro palpitantes
Geraste a casta formosura dela:
Vejo-te o seio louco de desejos,
E parece-me até ouvir os beijos
Dados, cruel! para a fazer tão bela!

1870."
POEMA - A MINHA IRMÃ LUÍZA;Luís Guimarães Junior;"Foste feliz, Ernesto! Deus piedoso
Arrancou-te do mundo aos revoltosos,
Torpes, pungentes, insensatos gozos
Para dar-te do céu o eterno gozo.
Eras a folha exposta ao vento iroso
Que gera a dor e forma os desditosos:
Por isso Deus teus dias melindrosos
Guardou nas sombras do final repouso.
Dorme e sonha, criança! A eterna Morte
Mitigue e embale o teu sonhar modesto
Longe da humana e pérfida coorte.
Ah! eu, que as loucas ambições detesto,
Não fui digno de ter a mesma sorte:
Descansa em paz; — foste feliz, Ernesto.

1872."
POEMA - NHANHÃ - PARTE I;Luís Guimarães Junior;"Um dia apresentaram-me. Ela lia
Num canto do salão.
Deixou cair aos pés o livro, — e ria
Estendendo-me a mão.
Mão de princesa, fina, delicada,
De tão macio alvor
Qual se a talhara alguma boa fada
No cálix de uma flor.
Era no campo. As auras forasteiras
Suspiravam no ar,

Frescas do grato odor das laranjeiras,

Dos raios de luar.
Surda uma voz ao longe ressoava
Em doloridos ais...

Perguntei quem cantava. — Oh! uma escrava!

Disse ela. E nada mais.
Falou-me então das valsas delirantes
De Strauss e do furor

Dos novos cotillons. Disse-me: — Dantes

Valsava-se melhor.

E a voz da escrava como um ai de morte

Adejava ao luar...

— “Li, há dois dias, num jornal da Corte
Que a Patti vai chegar:

Será verdade? Ah! quem me dera! A moda

Renascerá enfim!”
E ela, a bater as mãos, ria-se toda
Olhando para mim.
Contemplei melancólico o semblante
Dessa virgem feliz:
Era mais alva que ao luar errante
As pálidas willis;
Era tão doce como a Fantasia
Dum bardo sonhador:


Lamartine colhera uma Harmonia
Nos lábios dessa flor.
E, enquanto o seu olhar negro brilhava,
Como a onda ao luar,
E a suspirosa aragem derramava
O aroma do pomar;
Enquanto aqu"
POEMA - NHANHÃ - PARTE II;Luís Guimarães Junior;"ela boca fulgurante
Mais pura que os cristais,
Repetia-me a crônica elegante
Dos últimos jornais;
A voz da escrava — trêmula, queixosa
Expirou na amplidão,
Longa como uma nênia dolorosa,
Triste como a paixão."
POEMA - A BORDO;Luís Guimarães Junior;"À noite a bordo quando tudo dorme
Aos rumores do hélice plangente,
Quando o homem do leme unicamente
E os faróis vão guiando o barco enorme,
Eu subo ao tombadilho... À noite pura
Entrego a fronte: — às nuvens luminosas
Conto as minhas saudades dolorosas;
E é para mim uma ideal ventura
Curvar-me sobre o abismo fumegante,
Rico de maravilhas ignoradas,
Vê-lo a meus pés rugir como um gigante,
Sentir do vento as asas espalmadas,
E beber como um néctar delirante
A embriaguez das ondas estreladas."
POEMA - A VESTAL;Luís Guimarães Junior;"A uma Mulher.


Ias vivendo alegre e descuidosa,
Ó virgem alma! — Um dia aos teus ouvidos
Passar sentiste os mágicos ruídos
Que a voz do beijo espalha vitoriosa.
Essa harmonia ardente e saborosa
Perturbou como um vinho os teus sentidos...
Viste romper uns sóis desconhecidos,
Pobre Vestal! e a fronte ergueste ansiosa.
Vibrou enfim a desejada hora,
Hora do amor cruel e fugitiva,
Em que dobrando a fronte, livre outrora,
Triste, abatida, em lágrimas, cativa,
Tu sofres a delícia aterradora
De estares sepultada e estares viva."
POEMA - A BELA;Luís Guimarães Junior;"Disse o nababo amoroso:
— “Queres-me a mim por esposo?
Queres ouro? queres ouro?
Ei-lo a teus pés, e eu te adoro!
Ó bela! bela entre as belas!
Tu, a melhor das estrelas,
A mais pura das mulheres,
O que desejas, que queres?
Eu te darei do Levante
Os rubins, o diamante,
O coral que vai surgindo”.
Disse o Poeta sorrindo:
— Eu te dou meu coração!
E a bela estendeu-lhe a mão."
POEMA - CREDO;Luís Guimarães Junior;"— “Meus amigos! Eu creio em Deus e no destino
Que do berço nos guia ao derradeiro leito...!


(Vozes: — Basta! O orador é suspeito! é suspeito!)
— Fora o velho ideal! (grita um loiro menino).
— “Eu creio, amigos meus, nesse poder divino...
(Vozes: — Fora o jogral!)... Nesse poder eleito
Eterno como o mar, calmo como o Direito...”
(Vozes: — Não crês também no Baco purpurino?)
— “Eu creio no porvir (Ouçamos!) que há de um dia
Como um rio de luz... (Champagne e Malvasia!
Bebamos o porvir! — Todos a rir beberam).
— “... Como um rio de luz iluminar o abismo”.
(Gritos: Fora o truão! fora o torpe lirismo!)
— “Creio também nas mães”. (Todos emudeceram)."
POEMA - O PIANO;Luís Guimarães Junior;"Febril, nervosa, exausta, ela cosia
Ferindo os dedos no trabalho insano;
Tinha um só desejo: era um piano:
Por isso a pobre nem sequer dormia.
Ganhou chorando a insólita quantia,
Depois de dias longos como um ano,
Que lhe exigiu a usura de um tirano
Judeu que nessas ilusões não cria.
Quando afinal a escura água-furtada
Veio adornar o mimo cobiçado,
Como a rosa num túmulo plantada,
Com o seio ardente, o rosto desmaiado,
Ela pousou-lhe a mão enregelada
E morreu a sorrir sobre o teclado."
POEMA - A NOIVA;Luís Guimarães Junior;"Eu não senti essa cruel vertigem
Que abrasa o sangue ante a mulher amada,
Senti cobrir-me o albor da madrugada
Quando me olhaste e me sorriste, ó virgem!


Eu não senti a tentação que encanta
E faz crescer o rol dos pecadores,
Senti minha alma se alastrar de flores
Quando a teus pés me permitiste, ó santa!
E soube enfim quanto se exulta e goza,
E como Deus enroupa uma alma nua,
Ó prometida e desejada esposa,
Quando entre os véus em que o amor flutua,
Tu me disseste cândida, medrosa,
Toda banhada de rubor: “sou tua”."
POEMA - NO ÁLBUM DE STANISLAO D’ATRI;Luís Guimarães Junior;"Artista romano
Dessa dor saborosa que um poeta
Chamou “doce pungir de acerbo espinho”,
Dessa lembrança de um perdido ninho,
Travo de mel e carinhosa seta;
Dessa dor singular — dupla e secreta:
Macia às vezes como o fresco linho,
Outras vezes terrível como o vinho,
— Áspide oculto em cálix de violeta;
Dessa febre cruel — ardente e fria –
Que envelhece num dia a mocidade
Quando a não mata antes do fim do dia;
Desse misto de horror e suavidade,
Dessa doença atroz, meiga, sombria,
Deus te preserve! Chama-se — saudade."
POEMA - REVELAÇÃO;Luís Guimarães Junior;Verum dispeream, nisi amo.
POEMA - CATULLO — LESBIA.;Luís Guimarães Junior;"Queres saber por que te amei e quando
Começou este amor? — Lembras-te ainda


Daquela tarde vaporosa e linda?...
Ia o sol nas montanhas resvalando.
E, enquanto o céu de púrpura raiado,
Como as asas de um pálio nos cobria,
Enquanto o teu olhar calmo Luzia
E me cercava de um fulgor sagrado;
Alguém turbou o virginal sossego
A delícia melhor de nossa vida:
Era uma multidão baixa e perdida
Rindo e ultrajando as nobres cãs de um cego.
O miserável quase moribundo
Faminto, roto, frio e macilento,
Abria as magras mãos nesse momento,
Pedindo um pão, um negro pão ao mundo.
Tu, como os Anjos que o Senhor envia
Às desgraçadas vítimas da fome,
Tu, ó querida, cujo belo nome
Soa melhor que o nome de Maria,
Atravessaste a multidão pasmada
E dessa mão perfeita e carinhosa,
Como o rocio que alimenta a rosa,
Eu vi cair... Ó alma enamorada,
Não me perguntes mais se te amo e quando
Começou este amor... Lembra-te ainda
Daquela tarde vaporosa e linda:
Ia o sol nas montanhas resvalando.

1872."
POEMA - FRENTE A FRENTE;Luís Guimarães Junior;"Encontraram-se um dia frente a frente
E recuaram. Suas mãos nevadas
Brandiam duas límpidas espadas,
E o seu olhar fulgia heroicamente.
Disse a primeira, rápida, tremente,


Com o lábio em fogo e as faces abrasadas:
“Quem és? Por que me segues as pisadas?”
— E tu? volveu a outra lentamente.
“Eu? Sou a hidra que jamais descansa,
O rubro facho que a discórdia atiça,
O horror do velho, o assomo da criança;
Ninguém se atreve a me afrontar na liça:
Olha-me bem! eu chamo-me a Vingança!”
— Treme de mim! eu chamo-me a Justiça!"
POEMA - A A. CARLOS GOMES;Luís Guimarães Junior;"A noite ia passando, ó Carlos, — luminosa
Como os dias azuis dos trópicos candentes;
Uma orquestra ideal — das nuvens transparentes
Caía sobre o mar — ampla e voluptuosa.
E eu pensava em teu gênio, ó alma fulgurosa,
Ó mestre! E quando ao longe as ondas reluzentes
Se enroscavam cantando e iam quebrar frementes,
Parecia-me ouvir o teu SALVATOR ROSA.
E a Noite ia passando... A lua apaixonada,
Apaixonada como o olhar do GUARANI,
Afastou a sorrir a nuvem estrelada...
E nesse instante ouvi — distintamente ouvi
Ecoar em minha alma, extática e inspirada,
A balada imortal da lânguida Ceci."
POEMA - A PRIMEIRA ENTREVISTA;Luís Guimarães Junior;"Ela não tarda. Disse-me que vinha:
Mas quem sabe! Se acaso acontecesse
Qualquer cousa imprevista e não viesse!
Ó Deus do céu! que situação a minha!
E este relógio vil que não caminha!
E o tempo! — uma hora apenas e parece


Noite fechada já! Ah! se chovesse!...
Mas, não: alguém tocou à campainha,
Alguém subiu veloz a minha escada:
Ouço um rumor de seda machucada
E uns miudinhos, uns nervosos passos...
Duvido ainda! Espreito delirante:
Abro a tremer — e toda palpitante
Ela cai a sorrir entre os meus braços."
POEMA - VERSOS DE STECCHETTI;Luís Guimarães Junior;"Estala-me a cabeça. O espectro ardente
Da ardente febre amargurar-me vem.
Estou sem forças, pálido, doente,
Mas quando penso em ti sinto-me bem.
Mas quando penso em ti cessam as dores
E as esperanças brotam como flores.
Quisera a morte para não sofrer,
Mas quando penso em ti quero viver."
POEMA - CONTADA AO AUTOR - PARTE I;Luís Guimarães Junior;"— “Eu tive um cão. Chamava-se Veludo:
Magro, asqueroso, revoltante, imundo;
Para dizer numa palavra tudo
Foi o mais feio cão que houve no mundo.
Recebi-o das mãos de um camarada
Na hora da partida. O cão gemendo
Não me queria acompanhar por nada:
Enfim — mau grado seu — o vim trazendo.
O meu amigo cabisbaixo, mudo
Olhava-o... O sol nas ondas se abismava...
Adeus! — me disse, — e ao afagar Veludo
Nos olhos seus o pranto borbulhava.


“Trata-o bem. Verás como rasteiro
“Te indicará os mais sutis perigos;
“Adeus! E que este amigo verdadeiro
“Te console no mundo ermo de amigos”.
Veludo a custo habituou-se à vida
Que o destino de novo lhe escolhera;
Sua rugosa pálpebra sentida
Chorava o antigo dono que perdera.
Nas longas noites de luar brilhante,
Febril, convulso, trêmulo, agitando
A nua cauda — caminhava errante
À luz da lua — tristemente uivando.
Toussenel, Figuier e a lista imensa
Dos modernos zoólogos doutores
Dizem que o cão é um animal que pensa:
Talvez tenham razão esses senhores.
Lembro-me ainda. Trouxe-me o correio,
Cinco meses depois, do meu amigo
Um envelope fartamente cheio:
Era uma carta. Carta! era um artigo
Contendo a narração miúda e"
POEMA - CONTADA AO AUTOR - PARTE II;Luís Guimarães Junior;"exata
Da travessia. Dava-me importantes
Notícias do Brasil e de La Plata,
Falava em rios, árvores gigantes;
Gabava o steamer que o levou; — dizia
Que ia tentar inúmeras empresas:
Contava-me também que a bordo havia
Mulheres joviais — todas francesas;
Assombrava-se muito da ligeira
Moralidade que encontrou a bordo:
Citava o caso de uma passageira...
Mil coisas mais de que me não recordo.
Finalmente, por baixo disso tudo,
Num post-scriptum do melhor cursivo
Recomendava “o pobre do Veludo”
Pedindo a Deus que “o conversasse vivo”.


Enquanto eu lia, o cão tranquilo e atento
Me contemplava, e — creia que é verdade —
Vi comovido, vi nesse momento
Seus olhos gotejarem de saudade.
Depois lambeu-me as mãos humildemente,
Estendeu-se a meus pés silencioso
Movendo a cauda, — e adormeceu contente
Farto de um puro e satisfeito gozo.
Passou-se o tempo. Finalmente um dia
Vi-me livre daquele companheiro:
Para nada Veludo me servia,
Dei-o à mulher dum velho carvoeiro.
E respirei! — Graças a Deus! já posso
— Dizia eu — viver neste bom mundo
Sem ter que dar diariamente um osso
A um bicho vil, a um feio cão imundo.
Gosto dos animais, porém prefiro
A essa raça baixa e aduladora
Um alazão inglês de sela ou tiro,
Ou"
POEMA - CONTADA AO AUTOR - PARTE III;Luís Guimarães Junior;"uma gata branca cismadora.
Mal respirei, porém! Quando dormia
E a negra noite amortalhava tudo,
Senti que à minha porta alguém batia:
Fui ver quem era, abri. Era Veludo.
Saltou-me às mãos, lambeu-me os pés ganindo,
Farejou toda a casa satisfeito;
E — de cansado — foi rolar dormindo
Como uma pedra — junto do meu leito.
Praguejei furioso. Era execrável
Suportar esse hóspede importuno
Que me seguia como o miserável
Ladrão, ou como um pérfido gatuno.
E resolvi-me enfim. Certo, é custoso
Dizê-lo em alta voz e confessá-lo:
Para livrar-me desse cão leproso


Havia um meio só: era matá-lo.
Zunia a asa fúnebre dos ventos,
Ao longe o mar na solidão gemendo,
Arrebentava em uivos e lamentos...
De instante a instante ia o tufão crescendo.
Chamei Veludo, ele seguiu-me. Entanto
A tempestade em fúrias me arrancava
Dos frios ombros o sombrio manto
E a chuva meus cabelos fustigava.
Despertei um barqueiro. Contra o vento,
Contra as ondas coléricas vogamos;
Dava-me força o torvo pensamento:
Tomei um remo — e com furor remamos.
Veludo à proa olhava-me choroso
Como o cordeiro no final momento:
Embora! Era fatal! Era forçoso
Livrar-me enfim desse animal"
POEMA - CONTADA AO AUTOR - PARTE IV;Luís Guimarães Junior;"nojento.
No largo mar ergui-o nos meus braços
E arremessei-o às ondas de repente...
Ele moveu gemendo os membros lassos
Lutando contra a morte. Era pungente.
Voltei a terra — entrei em casa. O vento
Zunia sempre na amplidão — profundo,
E pareceu-me ouvir o atroz lamento
De Veludo nas ondas moribundo.
Mas, ao despir dos ombros meus o manto,
Notei — oh grande dor! — haver perdido
Uma relíquia que eu prezava tanto!
Era um cordão de prata: — eu tinha-o unido
Contra o meu coração constantemente
E o conservava no maior recato,
Pois minha mãe me dera essa corrente
E, suspenso à corrente, o seu retrato.
Certo caíra além no mar profundo
No eterno abismo que devora tudo;


E foi o cão, foi esse cão imundo
A causa do meu mal! Ah! se Veludo
Duas vidas tivera, — duas vidas
Eu arrancara àquela besta morta!
E aquelas vis entranhas corrompidas!
Nisto senti uivar à minha porta.
Corri, — abri. Era Veludo! Arfava:
Estendeu-se a meus pés, — e docemente
Deixou cair da boca, que espumava,
A medalha suspensa da corrente.
Fora crível, ó Deus? — Ajoelhado
Junto do cão, — estupefato, absorto,
Palpei-lhe o corpo: estava enregelado;
Sacudi-o, chamei-o! Est"
POEMA - CONTADA AO AUTOR - PARTE V;Luís Guimarães Junior;ava morto”.
POEMA - CONFITEOR;Luís Guimarães Junior;"Ao mar, aos astros, aos ventos
E à mais recatada flor,
Eu já contei meu amor
E os meus ocultos tormentos.
A humanidade indiscreta
Ouviu-o dos lábios meus;
Narrei-o aos anjos e a Deus
Com minha voz de poeta.
Amo! amo! amo! amo!
Por toda parte o proclamo,
Por todo o mundo o espalhei:
Mas junto d’Ela emudeço:
Coro, esfrio, empalideço...
Quero dizer-lho e não sei.

1872."
