titulo;autor;texto
N’UM LEQUE;Auta de Souza;"Na gaze loira d’este leque adeja
Não sei que aroma mystico e encantado...
Doce morena! Abençoado seja
O doce aroma de teu leque amado!

Quando o entreabres, a sorrir, na Egreja,
O templo inteiro fica embalsamado...
Até minh’alma carinhosa o beija,
Como a toalha de um altar sagrado.

E emquanto o aroma iuebriante vôa,
Unido aos hymnos que, no côro, entôa
A voz de um orgão soluçando dores,

Só me parece que o choroso canto
Sobe da gaze de teu leque santo
Cheio de luz e de perfume e flores!"
LOLI;Auta de Souza;"Formosa e pura como um lirio puro
Na sua alvura virginal de neve,
Loli, no esquife pequenino e leve,
Lá vai caminho do sepulcro escuro.

Vai vestidinha como a Virgem santa
Mãe de Jesus, o doce Nazareno:
Mortalha branca de um alvor que encanta,
Manto estrellado, côr do Azul sereno.

Pallida a face, faz lembrar tão linda
De um lirio murcho a pallidez sem fim.
Como é bonito amortalhado assim
Um lirio branco, desbrochando ainda!


O caixãosinho tem a côr divina
Do mundo immenso, onde Jesus habita,
E o frio corpo da gentil menina
Repousa n’elle entre jasmins e fita.

Seu cabellito, perfumado e loiro,
Cobriam todos de cheirosas flores...
Traz-nos a mente, sepultado em dores,
Um encantado e virginal thesoiro.

Todos soluçam, meigos, contemplando
O esquife santo que caminha ali.
Beijos saudosos em formoso bando
Voam, gemendo, a procurar Loli.

O’ creancinha, ó pequenina aurora!
Descerra as folhas, açucena amiga!
Rosa adorada que o tufão desliga
Da haste mimosa, quem te beija agora?

Mas já não ouve, o pobre sonho morto...
Tão longe o esquife! ninguem mais o alcança...
Barco celeste, vai levando ao porto
O corpo amado d’esta flor creança."
DE LONGE;Auta de Souza;"Para os teus annos, formosa,
Onde não vão meus desejos?
Mas longe de ti, saudosa,
Só posso enviar-te beijos.

Seria, porem, com pressa,
Cheia de muito receio,
Que eu faria esta remessa
De beijos pelo correio.

E então pelo espaço alado
Eu vou soltal-os em bando,
Como um batalhão dourado
De passarinhos voando.

Podem, assim, os amores,
Levar-te n’aza dispersos:
Minh’alma desfeita em flôres
E o meu coração em versos."
AO LUAR;Auta de Souza;"Astros celestes, docemente louros,
Giram no Espaço, em luminoso bando;
Ouve-se ao longe um violão plangente
E, mais além, n’um soluçar dolente,
Canções serenas, ao luar voando.

Quanta tristeza pela noite clara!
Quanta saudade pelo Azul boiando!
Cuida-se ouvir n’um dolorido chôro
As preces tristes de um magoado côro
De almas penadas ao luar rezando.

O Céo parece uma egrejinha antiga
Que a Lua branca vai allumiando...
E essas estrellas, muito alem dispersas,
São rosas brancas no Infinito immersas,
Monjas bemditas, ao luar chorando.


Os pyrilampos, pelas moitas tristes,
Voam, calados e subtis, brilhando...
Lembram descrenças, a bailar sombrias,
Illusões mortas de esquecidos dias,
Almas de loucos, ao luar passando.

Flocos de nuvens pela Esphera adejam,
Barcos de neve pelo Azul formando...
Semelham preces que se vão da terra,
Almas mimosas, que este mundo encerra
De creancinhas, ao luar sonhando.

Elles parecem tambem velas brancas
Soltas, a tôa, pelo Mar vogando...
Leves e tenues, a correr immensas,
Folhas de lirios pelo Ar suspensas,
Aves saudosas, ao luar chorando.

Ai! quem me dera ser tambem creança!
Ai! quem me dera andar tambem voando!
Fazer dos astros um barquinho amado,
N’ elle vagar por todo o Céo dourado,
As minhas dores ao luar cantando!"
LUZ E SOMBRA;Auta de Souza;"Vamos seguindo pela mesma estrada,
Em busca das paragens da ilusão;
A alma tranqüila para o Céu voltada,
Suspensa a lira sobre o coração.

Ris e eu soluço... (Loucas peregrinas!)
E em toda parte, enfim, onde passamos,
Deixo chorando os olhos das meninas,
Deixas cantando os pássaros nos ramos.

Porque elas amam tua voz canora,
Ó delicado sabiá da mata!
E eu lembro triste a juriti que chora
E a voz dorida em lágrimas desata.


Gostam de ver-te o rosto de criança
Limpo das névoas de um martírio vago,
O lábio em riso, desmanchada a trança,
No olhar sereno a candidez do lago.

Até perguntam quando sobre a areia
Em que tu pisas vão nascendo rosas:
“Bela criança, tímida sereia,
Irmã dos sonhos das manhãs radiosas.

Por que trilhando a terra dos caminhos,
Onde o teu passo faz brotar mil flores,
Esta velhinha vai deixando espinhos
E um longo rastro de saudade e dores?”

Não lhes respondas... Pela mesma estrada
Sigamos sempre em busca da Ilusão;
A alma tranqüila para o céu voltada,
Suspensa a lira sobre o coração.

Vamos; desprende a doce voz canora,
Que ela afugenta da tristeza o açoite;
E, enquanto elevas o teu hino à aurora,
Eu vou rezando as orações da noite..."
LYDIA;Auta de Souza;"Feliz de quem se vai na tua idade,
Murmura aquelle que nâo crê na vida,
Ej não pensa sequer na mãe querida
Que te contempla cheia de saudade.

Pobre innocente! Se alegrar quem hade
Com tua sorte, rosa empallecida!
Branca açucena inda em botão cahida,
O que irás tu fazer na eternidade?

Foges da terra em busca de venturas?
Mas, meu amor, si conseguires tel-as
De certo não será nas sepulturas.

Fica entre nós, irmã das andorinhas:
Deus fez do Céo a patria das estrellas,
Do olhar das mães o Céo das creançinhas."
MANHÃ NO CAMPO;Auta de Souza;"Estendo os olhos pelo prado afóra:
Verdura e flores é o que a vista alcança...
— Bemdito oasis onde o olhar descança
Quando saudades do Passado chora. —

Escuto ao longe uma canção sonora.
Voz de mulher ou antes de creança
Entôa o hymno branco da Esperança,
Hymno das aves ao nascer da Aurora.

Por toda parte risos e fulgores
E a Natureza desbrochando em flores
Illuminada pelo Sol risonho,

Recorda um’alma diluida em prece,
Um coração feliz que inda estremece
A’ luz sagrada do primeiro sonho!"
AS MÃOS DE CLARISSE;Auta de Souza;"Causam-me tantos martyrios
As tuas mãos adoradas,
Com estes dedos de fadas
Tão formosos e pequenos...
Que eu chamaria dous lirios,
Se houvesse lirios morenos!"
AO MAR;Auta de Souza;"Hontem á tarde, ao pé de ti sentada,
Eu puz-me a contemplar-te, ó Mar bravio!
Pensava que acolhida em tuas ondas
Talvez minh’alma não sentisse frio!

Contei-te, uma por uma, as cruas dôres
De minha vida, toda de saudade;
Quiz afogar as minhas maguas fundas
No leito azul de tua immensidade.

Como seria bom morrer ahi,
Moça, innocente, tendo n’alma em flor,
Um mundo virgem de sagradas crenças,
Todo banhado no ideal do Amor!


Tu dar-me-hias, então, a sepultura
Nessas espumas murmurosas, belas...
E á noite, se mirando em tuas aguas,
Me cobriria o Céo de mil estrellas.

Ao pé de ti, como um soluço brando,
Sinto fugir-me, pouco a pouco, a vida...
Chorai, vagas, por mim! dobrai finados
Bem como os sinos de risonha ermida!

No mausoléo augusto do Oceano
De outros dobres minh’alma não precisa;
Por supplica mortuaria só deseja
O soluço do vento que deslisa..."
MATER;Auta de Souza;"Minha mãe! meu amor! Porque voaste, rindo,
Para o paiz azul e santo da chimera?
Minha mãe! minha mãe! Si o Céo é sempre lindo,
Aqui tambem ha sol, tambem ha primavera...

Depois que te partiste e os teus pobres filhinhos
Pequeninos e sós, deixaste na orphandade,
Ficamos a chorar — implumes passarinhos ! —
Que os passaros tambem soluçam de saudade.

Pobres aves sem ninho, andamos á procura
Do ninho de teu seio immaculado e amigo,
Creancinhas sem berço, em busca de um abrigo
No berço de tu’alma alabastrina e pura.


Não nos deixes soffrer. Outr’ora , quando afflicta
Tu nos vias chorar — os risos de tu’alma! —
Soluçavas tambem e a tua mão bemdita
Nos enxugando o pranto, o transformava em calma.

Teu seio, ó minha mãe, era a corrente mansa,
Sempre serena e doce em seu gemer eterno,
Onde boiava, a rir, noss’alma de creança
No mimoso batel do coração materno.

Como era bom dormir na curva de teu braço,
Sonhando adormecer ouvindo-te cantar...
Como era bom dormir, ó mãe, em teu regaço,
Dourando-nos o somno a luz de teu olhar!"
MELANCOLIA;Auta de Souza;"Sinto no peito o coração bater
Com tanta força que me causa medo...
Será a Morte, meu Deus? Mas é tão cedo!
Deixai-me inda viver.

Tudo sorri por este campo em flor,
O Amor e a Luz vão pelo Céu boiando...
Só eu vagueio a suspirar, chorando
Sem Luz e sem Amor.

Lutando sempre com uma dor cruel
Cheia de tédio e desespero, às vezes;
Minh’alma já tragou até às fezes
O cálice de fel.

E o coração no seio a palpitar,
Como se acaso não tivesse crença,
Pulsa com a força indefinida, imensa,
Dos vagalhões do Mar."
A’ MEMORIA DE UMA AVE;Auta de Souza;"Quando morre uma creança
Diz-se que o pallido anjinho,
Voou como uma esperança,
Foi para o Céo direitinho.

Mas nossa mente se cança
A voar de ninho em ninho,
Interrogando a lembrança,
Quando morre um passarinho.

Só eu, se alguem diz que a vida
De uma avesinha querida
Se extingue, como um clarão;

Ponho-me a rir, pois, divina!
Ouço cantar, em surdina,
Tu, alma em meu coração.

AO MEU BOM ANJO

Dizem que a vida não é mais que um sonho,
       Meu Deus, quero sonhar!
Empresta-me, anjo bom, as tuas azas,
Guarda no seio a minha fronté em brazas,
       Ensina-me a rezar!

Vamos, vamos, alem... foge commigo!
Procuremos bem longe um doce abrigo
       Na patria dos archanjos...
A vida é sonho e como um sonho passa...
Pois, bem! vamos viver no Céo da graça,
       Meu Deus, como dois anjos!

Quero fugir do mundo tenebroso
       Labyrintho de dores...
Mensageiro divino, vem commigo,
Quero sonhar, viver, sorrir comtigo,
       No Eden ha só flores!


Minh’alma, casta rôla abandonada,
Desfallece sosinha pela estrada
       Não pode mais voar...
Empresta-lhe, anjo bom, as tuas azas:
Sinto estalar-me o coração em brazas
       Cançado de chorar.

Assim voando pelo espaço em fóra
E vendo-te a meu lado a toda a hora,
Quero — fugindo d’este mundo agreste
       Unida ao seio teu,
Embalada por ti, anjo celeste! —
Buscar meu ninho pelo azul do Céo!"
MEU PAE;Auta de Souza;"Desce, meu Pai, a noite baixou mansa.
Nem uma nuvem se vê mais no céu:
Aninharam-se aqui no peito meu,
Onde, chorando, a negra dor descansa.

Quando morreste eu era bem criança,
Balbuciava, sim, o nome teu,
Mas d’este rosto santo que morreu
Já não conservo a mínima lembrança.

A noite é clara; e eu, aqui sentada,
Tenho medo da lua embalsamada,
Corta-me o frio a alma comovida.

Se lá no Céu teu coração padece,
Vem comigo rezar a mesma prece:
Tua bênção, meu pai, me dará vida!"
MEU PAI;Auta de Souza;"Veste de luto a minha pobre lyra
E canta a endeixa da saudade eterna;
Toda minh’alma, tremula, suspira
Cuidando ouvir a doce voz paterna.

Meu velho Pai! Ligeiro como um’ave
Cruzando os Céos á hora do sol posto,
Eu vi passar o teu perfil suave
Mas nem ao menos pude olhar teu rosto!

Então voltei-me para o grande Espaço
E perguntei a minha avó, sorrindo:
« Assim, ás pressas, sem levar-me ao braço,
Porque vae elle para o Azul fugindo!


Ella beijou-me a fronte docemente
E a sua voz em lagrimas ungida,
Disse baixinho, dolorosamente:
« Vai ver no Céo a tua mãe querida. »

Eu espero por ti ha tantos annos,
O’ mão piedosa que me abençoaste!
Todos os dias chegam desenganos
E ao lar deserto nunca mais voltaste!"
MIMO DE ANNOS;Auta de Souza;"Pensei ao acordar:
Faz anos Sinhazinha.
À minha afilhadinha
Que mimo posso dar?

E, d’alma nos refolhos,
Alguém disse-me, então:
Leva-lhe o coração
E a bênção de teus olhos.

E logo, ó flor celeste!
Corri a abençoar-te...
Mas, antes de abraçar-te,
A minha mão vieste

Beijar tão docemente,
Com tão gentil carinho,
Como o de um pobrezinho
Beijando a mão clemente


D’aquele que o consola
Lançando-lhe no seio,
Cheio de humilde enleio,
A pequenina esmola!

E eu cismo, então, com pejo:
Bênção e coração,
Acaso valerão
O mimo d’esse beijo?

Um beijo de criança,
Caindo em minhas dores,
É como o Sol nas flores.
O pálio da esperança.

E enquanto, ó lírio, voa
A ti meu coração,
Beijando a minha mão,
É’s tu quem me abençoa...

Ó doce inocentinha,
Guarda a sonhar, contigo,
O coração amigo
E a bênção da madrinha."
A MINHA AVÓ;Auta de Souza;"Minh’alma vai cantar, alma sagrada!
Raio de sol dos meus primeiros dias...
Gotta de luz nas regiões sombrias
De minha vida triste e amargurada.

Minh’alma vai cantar, velhinha amada!
Rio onde correm minhas alegrias...
Anjo bemdito que me refugias
Nas tuas azas contra a sina irada!

Minh’alma vai cantar... Transforma o seio
N’um cofre santo de caricias cheio,
Para este livro todo o meu thesoiro... –

Eu quero vel-o, em desejada calma,
No rico santuario de tu’alma...
– Hostia guardada n’um ciborio de oiro! –"
MINH’ALMA E O VERSO;Auta de Souza;"Não me olhes mais assim... Eu fico triste
Quando a fitar-me o teu olhar persiste
     Choroso e suplicante...
Já não possuo a crença que conforta.
Vai bater, meu amigo, a uma outra porta.
     Em terra mais distante.

Cuidavas que era amor o que eu sentia
Quando meus olhos, loucos de alegria,
     Sem nuvem de desgosto,
Cheios de luz e cheios de esperança,
N’uma carícia ingenuamente mansa,
     Pousavam no teu rosto?

Cuidavas que era amor? Ah! se assim fosse!
Se eu conhecesse esta palavra doce,
     Este queixume amado!
Talvez minh’alma mesmo a ti voasse
E n’um berço de flor ela embalasse
     Um riso abençoado.


Mas, não, escuta bem: eu não te amava.
Minha alma era, como agora, escrava...
     Meu sonho é tão diverso!
Tenho alguém a quem amo mais que a vida,
Deus abençoa esta paixão querida:
     Eu sou noiva do Verso.

E foi assim. Num dia muito frio.
Achei meu seio de ilusões vazio
     E o coração chorando...
Era o meu ideal que se ia embora,
E eu soluçava, enquanto alguém lá fora
     Baixinho ia cantando:

     “Eu sou o orvalho sagrado
     Que dá vida e alento às flores;
     Eu sou o bálsamo amado
     Que sara todas as dores.

     Eu sou o pequeno cofre
     Que guarda os risos da Aurora;
     Perto de mim ninguém sofre,
     Perto de mim ninguém chora.

     Todos os dias bem cedo
     Eu saio a procurar lírios,
     Para enfeitar em segredo
     A negra cruz dos martírios.


     Vem para mim, alma triste
     Que soluças de agonia;
     No meu seio o Amor existe,
     Eu sou filho da Poesia.”

Meu coração despiu toda a amargura,
Embalado na mística doçura
     Da voz que ressoava...
Presa do Amor na delirante calma,
Eu fui abrir as portas de minh’alma
     Ao Verso que passava...

Desde esse dia, nunca mais deixei-o;
Ele vive cantando no meu seio,
     N’uma algazarra louca!
Que seria de mim se ele fugisse,
Que seria de mim se não ouvisse
     A voz de sua boca!

Não posso dar-te amor, bem vês. Meus sonhos
São da Poesia os ideais risonhos,
     Em lago de ouro imersos...
Não sabias dourar os meus abrolhos,
E eu procurava apenas nos teus olhos
     Assunto para versos."
MORENA;Auta de Souza;"O’ moça faceira
Dos olhos escuros,
Tão lindos, tão puros,
Qual noite fagueira!

Creança morena,
Teus olhos rasgados
São céos estrellados
Em noite serena!

Que doces encantos
No brilho fulgente,
No brilho dolente
De teus olhos santos!


E eu vivo adorando,
Meu anjo formoso,
O brilho radioso
Que vão derramando,

Em chammas serenas,
Tão mansas e puras,
Teus olhos escuros,
O’ flor das morenas!"
MORTA;Auta de Souza;"Dos braços da mãe querida
Desceu Laura á sepultura:
Morreu na manhã da vida,
Creança ainda e tão pura!

Não viu desbrochar-lhe n’alma
A aurora dos quinze annos;
Fugiu innocente e calma
Do mundo cheio de enganos.

Temeu, pobre mariposa!
O encanto louco das brazas,
Pois, na friez de uma lousa,
O archanjo não queima as azas.


De todo o choroso dia
Só nos resta na lembrança,
Como visão fugidia
D’aquella virgem creança:

Um caixãosinho funereo,
— Abysmo de nossas dôres —
Conduzido ao cemiterio
Como uma cesta de flôres."
A MORTE DE HELENA;Auta de Souza;"«Eu não quero morrer;» dizia a pobre Helena,
E a fronte, a soluçar, cahiu no travesseiro...
(Ai! recordava assim a pallida açucena
Ou, do galho a pender, a flor do jasmineiro!)

«Não me deixem morrer assim na Primavera:
Esconde-me no seio, ó minha mãe querida!
A morte como é triste! e o noivo que me espera
Ha de chamar por mim... Quem restitue-me a vida?»

E se poz a chorar: mas, chegando o delirio,
Esqueceu-se da morte e começou a rir...
Pobre noiva do Amor! Pobre folha de lirio!
Ella os olhos cerrou, como quem vai dormir.

Miserrima creança! Estava ali bem perto
A morte, a se abeirar de seu leito sagrado,
Para arrastar-lhe o corpo ao tumulo deserto,
Onde não brilha o Sol e nem o Riso amado.


E, quando despertou daquelle doce encanto,
Conheceu que morria e, cheia de pavor,
Supplicou a Jesus, por seu martyrio santo,
Que a deixasse na terra ao pé de seu amor.

«Mas, sei que parto sempre» accrescentou chorando.
«Mostrou-se-me da crença o doloroso véo...
Minha mãe vem commigo, a noite vai chegando
E eu talvez possa errar o caminho do Céo!»

E nesta mesma noite, escura, tenebrosa,
Deixou a doce Helena a terra, pobre goivo!
Mas tinha para ungir-lhe a campa lutuosa
Uma prece de mãe e as lagrimas do noivo.

MYSTERIO

Sei que tu’alma carinhosa e mansa
Voou, sorrindo, para o Azul celeste;
Sei que teu corpo virginal descança
Aqui da terra n’um cantinho agreste.

Tudo isto sei: mas tu não me disseste
Se lá no Céo, na patria da Esperança,
Ou aqui no mundo, á sombra do cypreste,
Deixaste o coração, loura creança!

Desceu acaso com o corpo á terra
Elle tão puro e que só luz encerra?
Não creio n’isso e ninguem crê de certo...

Emtanto eu scismo que, n’um valle ameno,
Talvez o seio de um jasmim pequeno,
Sirva de berço ao coração de Alberto."
MYSTICO;Auta de Souza;"A chuva cae do Céo e o mundo é como um ermo,
Um deserto sem fim de onde emigrou a luz..
Mas que me importa a treva, a escuridão sem termo,
Si eu sinto dentro em mim quem fez o Sol — Jesus?"
NATAL;Auta de Souza;"E’ meia noite... O sino alviçareiro,
Lá da Igrejinha branca pendurado,
Como n’um sonho mystico e fagueiro
Vem relembrar o tempo do Passado.

O’ velho sino, ó bronze abençoado,
Na alegria e na magua companheiro!
Tu me recordas o sorrir primeiro
Do menino Jesus immaculado.

E emquanto escuto a tua voz dolente,
Meu ser que geme dolorosamente
Da desventura aos gelidos açoites...

Bebe em teus sons tanta alegria, tanta!
Sino que lembras uma noite santa,
Noite bemdita mais que as outras noites!"
NEVER MORE;Auta de Souza;"Não te perdôo, não, meus tristes olhos
Não mais hei de fitar nos teus, sorrindo:
Jamais minh’alma sobre um mar de escolhos
Há de chamar por ti no anseio infindo.

Jamais, jamais, nos delicados folhos
Do coração como n’um ramo lindo,
Há de cantar teu nome entre os abrolhos
A ária gentil de meu sonhar já findo.

Não te perdôo, não! E em tardes claras,
Cheias de sonhos e delícias raras,
Quando eu passar à hora do Sol posto:

Não rias para mim que sofro e penso,
Deixa-me só neste deserto imenso...
Ah! se eu pudesse nunca ver teu rosto!


Ah! se eu pudesse nunca ver teu rosto!
E nem sequer o som de tua fala
Ouvir de manso à hora do Sol posto
Quando a Tristeza já do Céu resvala!

Talvez assim o fúnebre desgosto
Que eternamente a alma me avassala
Se transformasse n’um luar de Agosto,
Sonho perene que a Ventura embala.

Talvez o riso me voltasse à boca
E se extinguisse essa amargura louca
De tanta dor que a minha vida junca...

E, então, os dias de prazer voltassem
E nunca mais os olhos meus chorassem...
Ah! se eu pudesse nunca ver-te, nunca!"
NO JARDIM DAS OLIVEIRAS;Auta de Souza;"“Minh’alma é triste até à morte...” Doce,
Jesus falou... E o Nazareno santo
Chorava, como se a su’alma fosse
Um mar imenso de amargura e pranto.

Depois, silencioso, ele afastou-se
E foi rezar no mais sombrio canto.
Seu grande olhar formoso iluminou-se
Fitando o etéreo e estrelejado manto.

“Pai, tem piedade...” E sua vez plangente
Tremia, enquanto pelas trevas mudas
Baixava manso o triste olhar dolente.

Pobre Jesus! Como n’um sonho via:
Em cada sombra a traição de Judas,
Em cada estrela os olhos de Maria!"
NOEMI;Auta de Souza;"Eu quizera saber em que ella pensa
Esta mimosa e santa creatura,
Quando indeciso o seu olhar procura
Alguma estrella pelo Azul suspensa;

E que tristeza, indefinida, immensa,
Do seu olhar na flamma, ardente e pura,
Intermina e suave se condensa
Como as brumas no Céo em noite escura.

Pobre creança! Que infinita magua
Punge-te o seio e te annuvia os olhos
— Bemditos olhos sempre rasos d’agua! —

Choras... E o mundo te offerece flôres...
Deixa os espinhos, lagrimas e abrolhos,
Só para mim, que só conheço dôres!"
NOITE CRUEL;Auta de Souza;"Morrer... morrer... morrer... Fechar na terra os olhos
A tudo o que se ama, a tudo o que se adora;
E nunca mais ouvir a musica sonora
Da Illusão a cantar da vida nos recolhos...

Sentir o coração ferir-se nos escolhos
De tormentoso mar, — pobre vaga que chora! —
E no arranco final da derradeira hora,
Soluçando morrer n’um oceano de abrolhos.

Nem ao menos beijar — ó supremo desgosto! —
A mão doce e fiel que nos enxuga o rosto
Mostrando-nos o Céo suspenso de uma Cruz...

E perguntar a Deus na agonia e nas trevas:
Onde fica, Senhor, a terra a que nos levas,
Com as mãos postas no seio e os dous olhos sem luz
Alto da Saudade."
OLHOS AZUES;Auta de Souza;"O teu olhar azul claro
Reflecte não sei que luz,
O brilho fulgente e raro
Do meigo olhar de Jesus.

Eu cuido ver todo o encanto,
Toda a belleza do Céo
Nestes teus olhos sem pranto,
N’estes teus olhos sem véo.

Sinto uma doce ventura
Uma alegria sem fim
Se d’elles a chamma pura
A’s vezes cae sobre mim.

São flores azues boiando
A’ tona d’agua, de leve,
Esses dois olhos beijando
O teu semblante de neve!"
OLHOS DE SANTA;Auta de Souza;"Cheios de treva e luz, teus olhos têm a côr
Das noites sem luar, ó meu divino amor!
E eu amo tanto a sombra e o brilho doce e puro
Dos grandes olhos teus, ó luz de meu futuro,
Como adora minh’alma os rutilos clarões
Do bando virginal de suas illusões.

Olha-me sempre e sempre... Em teu olhar formoso,
Minha noite e meu sol, ó Cherubim piedoso!
Eu quero ver atôa, eu quero ver boiar,
—Como se fosse um lago o teu formoso olhar —
Todo um mundo sem fim de sonhos e chimeras:
Lirios desabrochando ao sol da Primavera!


Não vês? E’ noite, e o Céo nos mostra tanta luz
Que, olhando para cima, eu cuido que Jesus
As estrellas formou de luridos novellos
Dos raios ideiaes do sol de seus cabellos...
E assim no teu olhar, doce como um jasmim,
Uma estrella se fez do nosso amor sem fim.

Deixa brilhar a estrella loura e mansa,
Que nos ha de guiar á Terra da Esperança."
ONDE VAI A LAGRIMA;Auta de Souza;"Na terra se chora tanto
Que, se Deus guardasse o pranto
Que o mundo inteiro derrama.

Dos astros lá do infinito
O choro do pobre aflito
Podia apagar a chama.

Mas todo o pranto que desce
Por nossa face, parece
Que Deus o transforma em prece ...

E a prece, cheiroso incenso,
Nas asas do vento imenso,
Se perde no azul dos céus
Buscando o seio de Deus.

Oração da noite

Ajoelhada, ó meu Deus, e as duas mãos unidas,
Olhos fitos na Cruz, imploro a tua graça...
Esconde-me, Jesus! da treva que esvoaça
Na tristeza e no horror das noites mal dormidas,

Maria! Virgem mãe das almas compungidas,
Sorriso no prazer, conforto na desgraça...
Recolhe essa oração que nos meus lábios passa
Em palavras de fé no teu amor ungidas.

Anjo de minha guarda, ó doce companheiro!
Tu que levas do berço ao porto derradeiro
O lúrido batel de meu sonhar sem fim,

Dá-me o sono que traz o bálsamo ao tormento,
Afoga o coração no mar do esquecimento...
Abre as asas, meu anjo, e estende-as sobre mim.

OSWALDO

Oswaldo é um lirio. Nos olhitos francos
Conserva um mundo precioso e lindo;
Quando elle ri os seus dentinhos brancos
Lembram á gente um bugary abrindo.

E’ um pequeno cherubim risonho;
E se bem longe, meu olhar o avista,
Não sei porque só me recordo em sonho
Do cordeirinho de São João Baptista.

A’s vezes beijo-o delicadamente,
E o beijo canta sobre os olhos seus;
Emquanto eu scismo carinhosamente
Que beijo os olhos do menino Deus."
PAGINA AZUL;Auta de Souza;"No paiz de minh’alma ha um rio sem maguas,
Um rio cheio de ouro e de tanta harmonia,
Que se cuida escutar no marulhar das aguas
Do sussurro de um beijo a doce melodia.


Este rio é o meu sonho, um sonho azul e puro,
Como um canto do Céo, como um braço do Mar;
Loira restea de sol a rebrilhar no escuro,
Casta luz que scintilla em torno de um altar.

De um altar que palpita e que soffre e que sonha,
Soletrando a cantar a linguagem do Amor...
Do altar do Coração, a paisagem risonha
Onde brotam sorrindo as illusões em flor.

Vem beber, meu amor, neste rio que é fonte,
E fonte de esperança e lago de chimera...
Vem morar n’um paiz que não tem horizonte
Onde não chora o Inverno e só ha Primavera."
PAGINA TRISTE;Auta de Souza;"Ha muita dôr por este mundo afora,
Muita lagrima á tôa derramada;
Muito pranto de mãe angustiada
Que vem saudar o despontar da aurora!

Alma innocente só de amor cercada
A creancinha a soluçar descora.
Talvez no berço onde o menino chora
Tambem, oh Dor, tu queiras, desolada,

Erguer um throno, procurar guarida...
Foge do berço! não magôes a vida
D’esta ave implume, lirial botão...

Queres um ninho, um carinhoso abrigo?
Pois bem! procura-o neste seio amigo,
Dentro em minh’alma, aqui no coração!"
PALAVRAS TRISTES;Auta de Souza;"Quando eu deixar a terra, anjo inocente,
Ó meu formoso lírio perfumado!
Reza por mim, de joelhos, docemente,
Postas as mãos no seio imaculado,
Quando eu deixar a terra, anjo inocente!

És a estrela gentil das minhas noites,
Noites que mudas no mais claro dia.
Não tenho medo aos gélidos açoites
Da escuridão se a tua luz me guia,
Ó estrela gentil das minhas noites!

Quando eu deixar a terra, dá-me flores
Boiando à tona de um sorriso teu;
Que os risos das crianças são andores
Onde os anjos nos levam para o céu...
Quando eu deixar a terra, quero flores!


Flores e risos me tecendo o manto,
Manto celeste feito de esperanças...
Quando eu d’aqui me for, não quero pranto,
Só quero riso, preces de criança:
Flores e risos me tecendo um manto!

Anjo moreno de alma cor de lírio,
Mais branca do que a estrela da Alvorada...
Meu coração na hora do martírio
Pede o consolo de uma prece amada,
Anjo moreno de asas cor do lírio!

Quando eu deixar a terra, anjo inocente,
Ó meu formoso lírio perfumado!
Reza por mim, de joelhos, docemente,
Postas as mãos no seio imaculado,
Quando eu deixar a terra, anjo inocente!"
PASSANDO;Auta de Souza;"Quando me veem passar risonha e calma,
Sem um pezar que me annuvie a fronte,
Perdido o olhar na curva do horisonte,
Cuidam que eu tenho o paraiso n’alma.

Mesmo encontrei quem me dissesse um dia:
«Invejo-te a existencia descuidosa.»
Como si espinhos não tivesse a rosa,
Ou fosse a vida isenta de agonia!

Porem, emquanto desdenhosa, altiva,
Eu vou passando, alegre ou pensativa...
A rir, a rir, como um feliz demente,

Meu pobre coração dentro do peito,
— Triste doente a agonizar no leito —
Vai soluçando dolorosamente..."
AO PÉ DE UM BERÇO;Auta de Souza;"Dorme, dorme, pequenino
Encanto de meu amor;
Que o somno doce e divino
Cerre-te as folhas, ó flor!

Fecha os olhos, meu filhinho;
E pede ao somno que leve
Ao Céo, em faixas de linho,
Tu’alma da cor da neve.

Mas não demores, meu filho,
Volta nas azas do amor,
Traz a meus olhos o brilho,
Traz a meu seio o calor.


Meu coração é um ramo
Onde teci o teu ninho;
Dorme nelle, gaturamo,
O’ sonho branco de arminho!

Dorme, dorme; de mansinho
Vou te embalando a cantar...
Esconde as azas no ninho,
Não quero ouvir-te chorar.

Fecha os olhos docemente
E vôa longe da terra,
Dorme o teu somno innocente,
O’ nivea pomba da serra!

Dorme, santinho, as estrellas
Virão cobrir-te com um véo;
Não chores se queres vel-as
Fazer de teu berço um céo.

Foge da noite aos abrolhos
Neste celeste abandono;
Eu guardo um sonho nos olhos
Para dourar o teu somno.

Olha, meu santo, Jesus,
Que tanto amava os meninos,
Vela sorrindo da Cruz
O somno dos pequeninos.


E a Mãe do Céo, nos espaços
Deixando de luz um trilho,
Traz o filhinho nos braços
Para beijar-te, meu filho!

Recebe o carinho amigo
E pede ao rei do Universo
Que fique a sonhar comtigo,
Dormindo no mesmo berço.

As duas mães, n′um sorriso,
Sobre o ninho velarão...
E eu direi ao Paraiso,
Baixinho no coração:

Qual dos dois mais luz encerra,
Envoltos no mesmo véo:
O filho da mãe da terra?
O filho da mãe do Céo?

Dorme, bonina nevada,
Emquanto eu velo a cantar;
Guia-me á patria adorada,
O’doce estrella do Mar!

Dorme e não chores, creança!
A Lua do Céo sorri —
Na vida sem esperança
Eu hei de chorar por ti."
